name,province_id,province_name,category_id,category_name,ratings,reviews_count
Maom Khmer Cuisine,2,Siem Reap,3,Restaurant,4.9,289.0
Tavern Siem Reap,2,Siem Reap,3,Restaurant,4.5,433.0
Sister restaurant,2,Siem Reap,3,Restaurant,4.8,107.0
PINAKPOU Restaurant,2,Siem Reap,3,Restaurant,4.7,460.0
HAVEN,2,Siem Reap,3,Restaurant,4.9,2270.0
TRY ME Restaurant,2,Siem Reap,3,Restaurant,4.7,1460.0
Khmer Grill,2,Siem Reap,3,Restaurant,4.5,2202.0
Chanrey Tree,2,Siem Reap,3,Restaurant,4.5,1647.0
Sokkhak River Lounge,2,Siem Reap,3,Restaurant,4.7,510.0
Madam Sros Restaurant,2,Siem Reap,3,Restaurant,4.9,93.0
Khmer Kitchen Restaurant,2,Siem Reap,3,Restaurant,4.2,2694.0
Amara Dining Pub Street,2,Siem Reap,3,Restaurant,5.0,241.0
Madam Moch Khmer Restaurant,2,Siem Reap,3,Restaurant,4.6,1125.0
Khmer Hidden Home Restaurant,2,Siem Reap,3,Restaurant,4.8,491.0
JOMNO - Modern Khmer Cuisine,2,Siem Reap,3,Restaurant,4.8,544.0
Elia Greek Kitchen,2,Siem Reap,3,Restaurant,4.7,2284.0
3 spoons restaurant,2,Siem Reap,3,Restaurant,4.8,181.0
SPOONS Café Restaurant,2,Siem Reap,3,Restaurant,4.8,791.0
Lady Khmer kitchen,2,Siem Reap,3,Restaurant,4.6,533.0
River Square 24 Restaurant,2,Siem Reap,3,Restaurant,4.9,95.0
Embassy by Chef Kimsan,2,Siem Reap,3,Restaurant,4.8,729.0
Jungle Burger Sports Bar and Bistro,2,Siem Reap,3,Restaurant,4.7,1664.0
Thy Phalla restaurant,2,Siem Reap,3,Restaurant,4.8,327.0
Best Mom Restaurant,2,Siem Reap,3,Restaurant,4.8,463.0
Pot & pan siem reap,2,Siem Reap,3,Restaurant,4.5,680.0
Khmer Taste Restaurant,2,Siem Reap,3,Restaurant,4.4,2906.0
Restaurant Cuisine Wat Damnak - Siem Reap,2,Siem Reap,3,Restaurant,4.6,603.0
CUCINA - Pizza & Pasta - Italian Restaurant Siem Reap,2,Siem Reap,3,Restaurant,4.8,452.0
Olive Cuisine de Saison,2,Siem Reap,3,Restaurant,4.7,474.0
Damnak Mahob Khmer Restaurant,2,Siem Reap,3,Restaurant,4.6,340.0
Il Forno,2,Siem Reap,3,Restaurant,4.5,1069.0
The Corner Zone ( Taste Cambodian & European Restaurant& Pub),2,Siem Reap,3,Restaurant,4.6,355.0
The Sugar Palm,2,Siem Reap,3,Restaurant,4.4,646.0
Endora French Restaurant & Wine Bar,2,Siem Reap,3,Restaurant,4.8,223.0
Le Flore Angkor,2,Siem Reap,3,Restaurant,4.8,54.0
Le Cul-de-Sac,2,Siem Reap,3,Restaurant,4.8,308.0
Paper Tiger Eatery (Le Tigre de Papier),2,Siem Reap,3,Restaurant,4.3,413.0
Socheata Restaurant,2,Siem Reap,3,Restaurant,4.7,248.0
Romchong Restaurant,2,Siem Reap,3,Restaurant,4.6,289.0
Ox Club Restaurant - Siem Reap,2,Siem Reap,3,Restaurant,4.8,183.0
Maedy Restaurant,2,Siem Reap,3,Restaurant,4.5,54.0
Marum,2,Siem Reap,3,Restaurant,4.5,712.0
Café Indochine Restaurant - Siem Reap,2,Siem Reap,3,Restaurant,4.5,558.0
អាហារដ្ឋាន ក្អមសៀមរាប,2,Siem Reap,3,Restaurant,4.5,73.0
Fellini Siem Reap,2,Siem Reap,3,Restaurant,4.8,795.0
Natraj Indian Restaurant,2,Siem Reap,3,Restaurant,4.8,465.0
Taste For Life Restaurant,2,Siem Reap,3,Restaurant,4.5,409.0
Palate Angkor Restaurant & Bar,2,Siem Reap,3,Restaurant,4.4,222.0
The Source Cafe,2,Siem Reap,3,Restaurant,4.8,1043.0
Asia Spice,2,Siem Reap,3,Restaurant,4.8,233.0
Siem Reap Transport,2,Siem Reap,7,Transportation,5.0,3.0
Mey Hong Transport (Siem Reap),2,Siem Reap,7,Transportation,3.8,315.0
"AVT - Asia Van Transfer Co, Ltd.",2,Siem Reap,7,Transportation,4.1,269.0
Siem Reap Taxi Service,2,Siem Reap,7,Transportation,4.3,6.0
Saly VIP (Siem Reap),2,Siem Reap,7,Transportation,5.0,3.0
SRL Transport,2,Siem Reap,7,Transportation,2.8,69.0
Cambodia Best Driver,2,Siem Reap,7,Transportation,5.0,46.0
Siem Reap Angkor Driver,2,Siem Reap,7,Transportation,5.0,14.0
Siem Reap Best Driver,2,Siem Reap,7,Transportation,4.7,22.0
Siem Reap Taxi Transportation,2,Siem Reap,7,Transportation,4.0,2.0
Toptrip Inspire Cambodia,2,Siem Reap,7,Transportation,5.0,29.0
Tuk Tuk Lady in Siem Reap (Ms.Kim),2,Siem Reap,7,Transportation,5.0,52.0
Mr Vuthy Transport,2,Siem Reap,7,Transportation,5.0,13.0
eBooking Express Bus Stop Siem Reap - ចំណតឡានសៀមរាប,2,Siem Reap,7,Transportation,4.4,10.0
VET Air Bus Express (Siem Reap Chong Kasou),2,Siem Reap,7,Transportation,4.0,132.0
Angkor Transport Services,2,Siem Reap,7,Transportation,5.0,2.0
Airport Shuttle Service(Cambodia Post),2,Siem Reap,7,Transportation,4.2,25.0
"Vireak Buntham Express Transport Co., Ltd.",2,Siem Reap,7,Transportation,4.1,36.0
Giant Ibis Transport Siem Reap Bus Terminal,2,Siem Reap,7,Transportation,4.5,349.0
Cambolink21 Express - Siem Reap,2,Siem Reap,7,Transportation,3.7,118.0
Mey Hong Transport (Borey SiengNam),2,Siem Reap,7,Transportation,3.9,37.0
eBooking Express អុីប៊ុកឃីង អុិចប្រេស ( Siem Reap ),2,Siem Reap,7,Transportation,3.7,140.0
Cowboy Tuk Tuk,2,Siem Reap,7,Transportation,4.6,21.0
Sarah Transport Co. Ltd,2,Siem Reap,7,Transportation,2.0,50.0
Vireak Buntham Express ( Huy Leng Market Siem Reap),2,Siem Reap,7,Transportation,4.4,82.0
Siem Reap Taxi Driver,2,Siem Reap,7,Transportation,4.0,2.0
Angkor Private Taxi,2,Siem Reap,7,Transportation,5.0,23.0
Siem Reap Private Taxi,2,Siem Reap,7,Transportation,5.0,70.0
Private Taxi Driver Cambodia,2,Siem Reap,7,Transportation,5.0,59.0
Giant Ibis,2,Siem Reap,7,Transportation,4.2,435.0
Siem reap Angkor tour by SOM,2,Siem Reap,7,Transportation,5.0,12.0
Chalky Siem Reap Private Driver,2,Siem Reap,7,Transportation,5.0,8.0
"Crystal Express, Siem Reap Branch",2,Siem Reap,7,Transportation,2.8,11.0
Golden Escape Cambodia,2,Siem Reap,7,Transportation,5.0,41.0
SRL Transport - Transfer Station,2,Siem Reap,7,Transportation,2.6,5.0
Siem Reap Tuk Tuk Driver English Speaking,2,Siem Reap,7,Transportation,5.0,17.0
"TSS Transport co., Ltd",2,Siem Reap,7,Transportation,2.2,6.0
Seila Angkor Khmer Express,2,Siem Reap,7,Transportation,4.1,131.0
Virak Buntham ticketing office,2,Siem Reap,7,Transportation,4.5,15.0
R A express vip Siem Reap drop off point,2,Siem Reap,7,Transportation,1.0,1.0
"Mr. Lucky English Speaking Driver in Siem Reap, Cambodia",2,Siem Reap,7,Transportation,5.0,4.0
Van Rent Siem Reap Town,2,Siem Reap,7,Transportation,5.0,7.0
I Am Cambodia Taxi,2,Siem Reap,7,Transportation,5.0,1.0
Siem Reap Tuktuk and minivan,2,Siem Reap,7,Transportation,5.0,2.0
GRAND SOKHA Luxury Bus & Car Rental in Cambodia,2,Siem Reap,7,Transportation,5.0,2.0
MEKONG EXPRESS Bus Station,2,Siem Reap,7,Transportation,3.9,28.0
Pacific Express Siem Reap ប៉ាស៊ីហ្វិច អិចប្រេស សៀមរាប,2,Siem Reap,7,Transportation,0.0,0.0
"GOLD VIP TRANSPORT CO.,LTD",2,Siem Reap,7,Transportation,1.0,3.0
Mini Grab Center Siem Reap,2,Siem Reap,7,Transportation,5.0,5.0
Airport Bus Stop (Next Station Airport),2,Siem Reap,7,Transportation,4.4,111.0
Capitol Tours and Transport Samaki Market Branch,2,Siem Reap,7,Transportation,4.8,4.0
World Angkor Transport,2,Siem Reap,7,Transportation,3.0,2.0
V. R. Express Travel and Tour,2,Siem Reap,7,Transportation,1.8,12.0
Vireak Buntham Arng Kror Peur Branch,2,Siem Reap,7,Transportation,4.0,82.0
Taxi Driver Cambodia (TDC),2,Siem Reap,7,Transportation,5.0,20.0
Siem Reap Angkor,2,Siem Reap,7,Transportation,0.0,0.0
Siem Reap Ticket Agency,2,Siem Reap,7,Transportation,1.8,11.0
Wyna Cambodia transportation services,2,Siem Reap,7,Transportation,0.0,0.0
PHNOM PENH PENH CHET TRANSPORT,2,Siem Reap,7,Transportation,3.0,3.0
Mrs. Bun Roeung’s Ancient House,3,Battambang,1,Tourist Attraction,4.1,305.0
Battambang Crocodile Farm,3,Battambang,1,Tourist Attraction,3.6,266.0
Lok Ta Dambong Kra Nhoung,3,Battambang,1,Tourist Attraction,4.5,974.0
Wat Samrong Knong,3,Battambang,1,Tourist Attraction,4.4,260.0
Ek Phnom Pagoda,3,Battambang,1,Tourist Attraction,4.3,697.0
Battambang Day Tour,3,Battambang,1,Tourist Attraction,4.1,28.0
Damrey Sor Pagoda,3,Battambang,1,Tourist Attraction,4.3,416.0
Samrong Krong Killing Field,3,Battambang,1,Tourist Attraction,4.6,90.0
Battambang Tour Experience,3,Battambang,1,Tourist Attraction,4.9,19.0
Battambang Trip,3,Battambang,1,Tourist Attraction,0.0,0.0
Romcheik 5 Artspace & Café,3,Battambang,1,Tourist Attraction,4.8,438.0
Bamboo Train Battambang,3,Battambang,1,Tourist Attraction,4.0,960.0
National Museum,3,Battambang,1,Tourist Attraction,4.3,347.0
Pkar Slar Cave,3,Battambang,1,Tourist Attraction,4.4,35.0
Bat Cave Phnom Sampov,3,Battambang,1,Tourist Attraction,4.5,1347.0
កោះសាងស្នេហ៍,3,Battambang,1,Tourist Attraction,4.1,69.0
Bamboo Train Ou Srauo Laou,3,Battambang,1,Tourist Attraction,4.4,230.0
Pomme,3,Battambang,2,Hotel,4.3,95.0
Cambana La Rivière Hotel,3,Battambang,2,Hotel,4.5,120.0
Seng Hout Hotel,3,Battambang,2,Hotel,3.6,263.0
Bamboora Sanctuary Retreat Battambang,3,Battambang,2,Hotel,5.0,4.0
Angkor Comfort Hotel,3,Battambang,2,Hotel,3.9,250.0
Blue Diamond Hostel,3,Battambang,2,Hotel,3.8,404.0
Hi Homestay,3,Battambang,2,Hotel,5.0,2.0
Emerald BB Battambang Hotel,3,Battambang,2,Hotel,3.9,259.0
The Sanctuary Villa Battambang,3,Battambang,2,Hotel,4.1,330.0
Cozy Paradise Residence,3,Battambang,2,Hotel,4.6,26.0
Lazy Mango Homestay // Battambang Tuk Tuk Buddy,3,Battambang,2,Hotel,4.9,164.0
Sky Palace Boutique Hotel,3,Battambang,2,Hotel,4.1,208.0
La Maison Bleue BTB,3,Battambang,2,Hotel,5.0,9.0
Lotus Blanc Homestay,3,Battambang,2,Hotel,4.6,117.0
Stung Sangke Hotel,3,Battambang,2,Hotel,3.9,398.0
Moloppor Villa Battambang,3,Battambang,2,Hotel,4.3,249.0
Ramchang Guesthouse,3,Battambang,2,Hotel,4.1,135.0
King Fy Hotel,3,Battambang,2,Hotel,3.6,362.0
Lux Guest House,3,Battambang,2,Hotel,3.6,124.0
Oh Battambang Boutique Hotel,3,Battambang,2,Hotel,4.7,108.0
Classy Hotel & Spa,3,Battambang,2,Hotel,4.1,1091.0
The Coconut House Hotel,3,Battambang,2,Hotel,3.8,150.0
Star Hotel,3,Battambang,2,Hotel,3.9,79.0
Battambang Resort,3,Battambang,2,Hotel,4.7,359.0
Battambang eco home stay,3,Battambang,2,Hotel,4.9,62.0
RaVorn Villa Boutique,3,Battambang,2,Hotel,4.2,101.0
Bat Rice Resort,3,Battambang,2,Hotel,3.8,24.0
Delux Villa​ Hotel,3,Battambang,2,Hotel,4.0,206.0
The Blue Guest House Hostel Rooftop Bar,3,Battambang,2,Hotel,4.1,113.0
Ditar Guest House,3,Battambang,2,Hotel,3.7,7.0
VV Hotel Battambang,3,Battambang,2,Hotel,4.0,68.0
Hidden Glow,3,Battambang,2,Hotel,5.0,2.0
Savet Family Homestay & Tour,3,Battambang,2,Hotel,4.9,55.0
Lucky Hostel,3,Battambang,2,Hotel,4.1,382.0
"Pomme Hostel, Bar & Restaurant",3,Battambang,2,Hotel,4.5,298.0
THE PLACE Hostel & Rooftop Bar Battambang,3,Battambang,2,Hotel,4.4,351.0
Vimean Sovannaphoum Resort,3,Battambang,2,Hotel,4.0,215.0
President Battambang City Hotel,3,Battambang,2,Hotel,3.9,302.0
Capital Battambang Hotel,3,Battambang,2,Hotel,4.0,34.0
Battambang Dream Bungalows,3,Battambang,2,Hotel,4.6,34.0
Royal Hotel,3,Battambang,2,Hotel,4.1,473.0
Muni Residence & Spa,3,Battambang,2,Hotel,4.9,517.0
Meatophum Samnang Hotel សណ្ឋាគារ មាតុភូមិសំណាង,3,Battambang,2,Hotel,4.4,48.0
Holiday Hotel Battambang,3,Battambang,2,Hotel,3.2,51.0
Srey Krob Leak Resort​,3,Battambang,2,Hotel,5.0,6.0
Star Villa Hotel,3,Battambang,2,Hotel,3.9,80.0
Vy Chhe Hotel,3,Battambang,2,Hotel,3.7,238.0
Mangifrata,3,Battambang,2,Hotel,5.0,1.0
Asia Hotel,3,Battambang,2,Hotel,3.9,152.0
HONG PEP HOTEL,3,Battambang,2,Hotel,4.2,17.0
Home Stay resort,3,Battambang,2,Hotel,5.0,1.0
Home Stone Resort,3,Battambang,2,Hotel,4.3,115.0
Por Chey Residence,3,Battambang,2,Hotel,4.4,187.0
Soksan Villa - Battambang,3,Battambang,2,Hotel,4.1,51.0
To Wat Ta Moem Homestay,3,Battambang,2,Hotel,5.0,2.0
Blue River Guest House,3,Battambang,2,Hotel,4.5,12.0
Queen,3,Battambang,2,Hotel,0.0,0.0
O'hamok family homestay & tours,3,Battambang,2,Hotel,4.5,64.0
Bun Homestay,3,Battambang,2,Hotel,5.0,15.0
Mony Homestay & Bungalow,3,Battambang,2,Hotel,4.8,33.0
Jaan Bai Restaurant,3,Battambang,3,Restaurant,4.6,862.0
Social Restaurant & Rooftop Bar,3,Battambang,3,Restaurant,4.8,90.0
Smokin' Pot Authentic Cambodian Restaurant and Cooking School,3,Battambang,3,Restaurant,4.9,921.0
Coconut Lyly Restaurant & Cooking School,3,Battambang,3,Restaurant,4.9,642.0
The Lonely Tree Café,3,Battambang,3,Restaurant,4.6,630.0
The Fringe Cafe & Yoga Studio,3,Battambang,3,Restaurant,4.8,212.0
Rx'd Cafe and Restaurant,3,Battambang,3,Restaurant,4.9,149.0
"Nary Kitchen: Cooking school, restaurant, and bar",3,Battambang,3,Restaurant,4.7,769.0
ភោជនីយដ្ឋាន លោកឪពុក-Lok Ov Pok​ Restaurant,3,Battambang,3,Restaurant,4.9,62.0
White Rose Restaurant,3,Battambang,3,Restaurant,3.9,876.0
Cafe HOC,3,Battambang,3,Restaurant,4.8,565.0
The Gecko Battambang,3,Battambang,3,Restaurant,4.7,154.0
WoodHouse Restaurant and Bar,3,Battambang,3,Restaurant,4.6,201.0
Gangnam Style (강남스타일),3,Battambang,3,Restaurant,4.8,96.0
ភោជនីយដ្ឋានអ៊ីតាលី,3,Battambang,3,Restaurant,4.7,210.0
KC's Burger & Lounge Bar,3,Battambang,3,Restaurant,4.8,288.0
Banteaysrey Restaurant,3,Battambang,3,Restaurant,4.5,37.0
SCIALLA Cafe & eatery,3,Battambang,3,Restaurant,5.0,35.0
Neang Orn-The taste of Battambang នាងអន ម្ហូបខ្មែរគ្រួសារបាត់ដំបង,3,Battambang,3,Restaurant,4.7,21.0
Classy Sky Bar & Restaurant,3,Battambang,3,Restaurant,4.6,17.0
Lan Chov Khorko Miteanh,3,Battambang,3,Restaurant,4.7,251.0
Le Tropique Café,3,Battambang,3,Restaurant,4.3,93.0
Au Cabaret Vert,3,Battambang,3,Restaurant,4.4,303.0
THE PLACE Hostel & Rooftop Bar Battambang,3,Battambang,3,Restaurant,4.4,351.0
HM Restaurant’s Battambang Buffet $2.50 ភោជនីយដ្ឋាន អេចអឹម,3,Battambang,3,Restaurant,4.4,37.0
The Caff by Battambang Fine Foods,3,Battambang,3,Restaurant,4.9,166.0
"Flavors of India, Battambang",3,Battambang,3,Restaurant,4.5,394.0
La Villa Battambang Restaurant Boutique Hotel,3,Battambang,3,Restaurant,4.4,193.0
Maisons Wat Kor,3,Battambang,3,Restaurant,4.8,344.0
Khmer Delight Restaurant,3,Battambang,3,Restaurant,4.5,123.0
Rainbow House,3,Battambang,3,Restaurant,4.1,125.0
The Sanctuary Villa Battambang,3,Battambang,3,Restaurant,4.1,330.0
La Pizza Battambang,3,Battambang,3,Restaurant,4.6,660.0
ទី-ណាត់ Ti-NAAT,3,Battambang,3,Restaurant,4.3,190.0
Battambang Resort,3,Battambang,3,Restaurant,4.7,359.0
Battambang Corner Restaurant,3,Battambang,3,Restaurant,4.1,142.0
Romcheik 5 Artspace & Café,3,Battambang,3,Restaurant,4.8,438.0
បាយមាន់ស្រែ(មុតមុំ) រសជាតិដើម១៩៩១,3,Battambang,3,Restaurant,4.5,80.0
"Social Backpacker Hostel ,Bar",3,Battambang,3,Restaurant,4.7,146.0
Cafe Eden,3,Battambang,3,Restaurant,4.4,433.0
BTB - Khmer Foods 77 Restautant,3,Battambang,3,Restaurant,4.4,60.0
TEAM KHMER Restaurant,3,Battambang,3,Restaurant,4.7,28.0
The Balcony,3,Battambang,3,Restaurant,4.5,130.0
GREEN MANGO Cafè & Bakery,3,Battambang,3,Restaurant,4.3,227.0
Keav Bei Lveng Restaurant,3,Battambang,3,Restaurant,4.1,398.0
Park Café Battambang,3,Battambang,3,Restaurant,3.8,88.0
Pasta Corner Battambang,3,Battambang,3,Restaurant,4.1,61.0
Boost Coffee ＆ Bistro,3,Battambang,3,Restaurant,4.8,233.0
Battambang Town Restaurant,3,Battambang,3,Restaurant,3.8,176.0
Vintage Wine Bar Mezze,3,Battambang,3,Restaurant,4.5,109.0
兰州牛肉拉面馆,3,Battambang,3,Restaurant,4.5,123.0
Mikeav 3lveng,3,Battambang,3,Restaurant,4.3,31.0
"Pomme Hostel, Bar & Restaurant",3,Battambang,3,Restaurant,4.5,298.0
"THE PLACE Restaurant, Cafe, Bar, Breakfast Lunch Dinner, Vegetarian & Vegan Battambang",3,Battambang,3,Restaurant,4.3,82.0
Three Sisters Vegetarian restaurant,3,Battambang,3,Restaurant,5.0,2.0
Reatrey Battambang Restaurant,3,Battambang,3,Restaurant,4.0,147.0
Rice Paper And Spring Roll Restaurant,3,Battambang,3,Restaurant,4.5,151.0
ផ្ទះបុកល្ហុងថៃ-แซ่บๆ,3,Battambang,3,Restaurant,4.4,14.0
Battambang Top,3,Battambang,3,Restaurant,4.8,4.0
ហ្វឺពុះ បាត់ដំបង - PHO POS Battambang,3,Battambang,3,Restaurant,4.5,14.0
Saly VIP (Battambang),3,Battambang,7,Transportation,2.6,107.0
Larryta Bus Battambang Branch,3,Battambang,7,Transportation,4.7,70.0
Cambolink21 Express - Battambang,3,Battambang,7,Transportation,3.8,36.0
Battambang Taxi Station And Bus Stand,3,Battambang,7,Transportation,3.9,23.0
Capitol Tours and Transport Phsar Thmey Battambang Branch,3,Battambang,7,Transportation,3.3,3.0
គ្រួសារកង់បី,3,Battambang,7,Transportation,5.0,3.0
SVN Express Battambang,3,Battambang,7,Transportation,5.0,1.0
Vireak Buntham - Battambang Office,3,Battambang,7,Transportation,4.0,357.0
Giant Ibis Transport Battambang,3,Battambang,7,Transportation,4.8,4.0
"Capitol Tours & Transport, Battambang",3,Battambang,7,Transportation,4.8,6.0
បាយ័ន វីអាយភី សាខាបាត់ដំបង,3,Battambang,7,Transportation,3.4,34.0
BPA Express Transportion Co;Lt,3,Battambang,7,Transportation,5.0,1.0
Mini GC Battambang,3,Battambang,7,Transportation,5.0,1.0
ក្រុមហ៊ុន វីរៈប៊ុនថាំ អេចប្រេស សាខាបាត់ដំបង,3,Battambang,7,Transportation,3.5,10.0
Crystal Express (Battambang Branch),3,Battambang,7,Transportation,2.7,6.0
LODA Battambang ភ្នាក់ងារស្រុកឯកភ្នំ,3,Battambang,7,Transportation,4.7,3.0
Zaky Battambang Tuk Tuk,3,Battambang,7,Transportation,5.0,12.0
Department of Public Work and Transport,3,Battambang,7,Transportation,4.0,13.0
Kerry Express Battambang,3,Battambang,7,Transportation,3.2,15.0
Go Ho Travel,3,Battambang,7,Transportation,2.0,26.0
Mr. Pov Taxi and Tuktuk,3,Battambang,7,Transportation,5.0,4.0
Khorn Rado VIP Express Transportation,3,Battambang,7,Transportation,5.0,1.0
Tuk-Tuk Tour by Polo,3,Battambang,7,Transportation,5.0,52.0
Bus company Capitol Logistic,3,Battambang,7,Transportation,4.7,3.0
Vireak Buntham Battambong,3,Battambang,7,Transportation,3.0,2.0
ក្រុមហ៊ុនទេសចរណ៍ និង ដឹកអ្នកដំណើរ កាពីតូល សាខា ក្ដុលដូនទាវ,3,Battambang,7,Transportation,0.0,0.0
Sakorsiri Ferry - Battambang,3,Battambang,7,Transportation,3.8,12.0
Kso transport co ltd ( station VIP),3,Battambang,7,Transportation,4.0,2.0
ធីភី អេចប្រេស,3,Battambang,7,Transportation,0.0,0.0
Loda Battambang Borey Romchek,3,Battambang,7,Transportation,4.7,3.0
CHANN-NA Express Boat(Battambang-siem Reap),3,Battambang,7,Transportation,2.8,5.0
Rith Mony Bus Station,3,Battambang,7,Transportation,3.9,35.0
​លេងឡានផ្សារលើបាត់ដំបង២,3,Battambang,7,Transportation,4.8,5.0
Cambodia Post VIP Van Battambang,3,Battambang,7,Transportation,5.0,2.0
THE PLACE Tours Activities & Tickets Battambang,3,Battambang,7,Transportation,5.0,93.0
Call Taxi Cambodia-ខលតាក់ស៊ីកម្ពុជា,3,Battambang,7,Transportation,3.8,5.0
ក្រុមកង់បីលោកតាដំបងក្រញូង,3,Battambang,7,Transportation,4.0,2.0
Angkor Express Boat,3,Battambang,7,Transportation,3.1,34.0
VET BTB,3,Battambang,7,Transportation,4.4,7.0
Rith Mony Ticket Office,3,Battambang,7,Transportation,3.0,4.0
ក្រុមហ៊ុនទេសចរណ៍ និង ដឹកអ្នកដំណើរ កាពីតូល សាខា ផ្សារថ្មី,3,Battambang,7,Transportation,0.0,0.0
Bamboo Train Battambang,3,Battambang,7,Transportation,4.0,960.0
Best Express Battambang,3,Battambang,7,Transportation,0.0,0.0
PassApp Battambang Branch,3,Battambang,7,Transportation,0.0,0.0
Boat Station Battambang,3,Battambang,7,Transportation,4.2,5.0
VET Express,3,Battambang,7,Transportation,4.5,2.0
Phsar​ Thmey Bus Station,3,Battambang,7,Transportation,3.9,16.0
Best Express cambodia Krong Battambang,3,Battambang,7,Transportation,2.0,1.0
中通国际快递,3,Battambang,7,Transportation,0.0,0.0
Battambang Ferry,3,Battambang,7,Transportation,3.0,1.0
Loda Battambang Sala Balat,3,Battambang,7,Transportation,5.0,2.0
JTO Express - Battambang,3,Battambang,7,Transportation,2.3,3.0
អាឡាដាំង អិចប្រេស បាត់ដំបង,3,Battambang,7,Transportation,4.0,2.0
ក្រុមហ៊ុន គង់ទី ដឹកជញ្ជូន KT Express - BAT,3,Battambang,7,Transportation,0.0,0.0
Saly VIP (Phnom Penh),3,Battambang,7,Transportation,3.4,211.0
J&T EXPRESS សង្កាត់​ក្តុលដូនទាវ​,3,Battambang,7,Transportation,3.6,25.0
Capitol Bus Station,3,Battambang,7,Transportation,3.7,180.0
GlobeSO Battambang,3,Battambang,7,Transportation,5.0,1.0
Synata express,3,Battambang,7,Transportation,0.0,0.0
Capitol Bus Stop,3,Battambang,7,Transportation,3.4,36.0
Phsar Leu Market,4,Sihanoukville,1,Tourist Attraction,4.2,4801.0
Point View Sihanoukville City,4,Sihanoukville,1,Tourist Attraction,4.0,20.0
M'Pai Bay,4,Sihanoukville,1,Tourist Attraction,4.5,296.0
Kbal Chhay Waterfalls,4,Sihanoukville,1,Tourist Attraction,4.2,691.0
Wat Leu Pagoda,4,Sihanoukville,1,Tourist Attraction,4.1,251.0
Dem Chee Cham Sneh,4,Sihanoukville,1,Tourist Attraction,4.4,358.0
Saracen Bay Beach,4,Sihanoukville,1,Tourist Attraction,4.1,70.0
Ile de Koh Thas,4,Sihanoukville,1,Tourist Attraction,5.0,3.0
Ocean Breeze,4,Sihanoukville,1,Tourist Attraction,4.7,187.0
Otres Pagoda,4,Sihanoukville,1,Tourist Attraction,4.8,10.0
Ream National Park,4,Sihanoukville,1,Tourist Attraction,4.1,764.0
Beautiful Bays Statue,4,Sihanoukville,1,Tourist Attraction,4.2,33.0
សហគមន៍អេកូទេសចរណ៍ “ព្រែកតាសុខ” Prek Ta Sok Eco-Tourism Community,4,Sihanoukville,1,Tourist Attraction,4.1,129.0
Tourism Pier - Preah Sihanouk - កំពង់ផែទេសចរណ៍ខេត្តព្រះសីហនុ,4,Sihanoukville,1,Tourist Attraction,4.1,29.0
កោះសំពោច,4,Sihanoukville,1,Tourist Attraction,4.6,44.0
ខ្មែរធ្វើបាន Cambodian Can Do It,4,Sihanoukville,1,Tourist Attraction,4.5,341.0
Independence Park,4,Sihanoukville,1,Tourist Attraction,4.3,346.0
Otres Beach Hotel,4,Sihanoukville,2,Hotel,4.6,127.0
The Palm Hotel,4,Sihanoukville,2,Hotel,3.9,206.0
520 Seaview Hotel,4,Sihanoukville,2,Hotel,4.1,34.0
RIVA Hotel SHV,4,Sihanoukville,2,Hotel,4.4,201.0
Sea Breeze Resort,4,Sihanoukville,2,Hotel,4.2,506.0
Sokha Beach Resort,4,Sihanoukville,2,Hotel,4.3,2378.0
Independence Hotel by Dara - Sihanoukville,4,Sihanoukville,2,Hotel,4.2,1260.0
Ting Bo Hotel Sihanoukville Koh Rong Pier Branch 廷泊酒店西哈努克高龙岛码头店,4,Sihanoukville,2,Hotel,4.6,22.0
Moonlight Resort,4,Sihanoukville,2,Hotel,4.0,236.0
Ren Resort,4,Sihanoukville,2,Hotel,4.2,197.0
Onederz Sihanoukville,4,Sihanoukville,2,Hotel,4.7,123.0
One Beach Resort by EHM,4,Sihanoukville,2,Hotel,4.1,80.0
Manoha Villa,4,Sihanoukville,2,Hotel,4.5,220.0
Novotel Sihanoukville Holiday Resort,4,Sihanoukville,2,Hotel,4.4,211.0
Eden Beach Resort by EHM,4,Sihanoukville,2,Hotel,4.5,336.0
Sea Breeze Hotel & Villa,4,Sihanoukville,2,Hotel,4.7,170.0
Sandy Clay Bungalows,4,Sihanoukville,2,Hotel,4.0,230.0
Long Set Resort,4,Sihanoukville,2,Hotel,4.4,583.0
Seascape Palace Hotel,4,Sihanoukville,2,Hotel,4.2,23.0
Paradise Cozy Guest house Sihanoukville,4,Sihanoukville,2,Hotel,4.4,96.0
Tube Resort by EHM,4,Sihanoukville,2,Hotel,4.0,292.0
Chan Boutique,4,Sihanoukville,2,Hotel,4.0,142.0
Sok Sabay Resort & Restaurant,4,Sihanoukville,2,Hotel,4.3,275.0
Five Elephants Hotel,4,Sihanoukville,2,Hotel,4.5,44.0
White Pearl Beach,4,Sihanoukville,2,Hotel,4.7,216.0
TESSA Hotel Sihanoukville,4,Sihanoukville,2,Hotel,4.4,33.0
The Big Easy,4,Sihanoukville,2,Hotel,4.4,420.0
ThmorDa Resort,4,Sihanoukville,2,Hotel,4.5,44.0
Good Time Resort,4,Sihanoukville,2,Hotel,3.8,284.0
